ensembl_gene,module
ENSG00000262209,M1
ENSG00000253910,M1
ENSG00000165071,grey
ENSG00000221869,grey
ENSG00000111199,M6
ENSG00000213337,M18
ENSG00000164749,M21
ENSG00000169302,grey
ENSG00000140323,M9
ENSG00000126785,M11
ENSG00000236824,M9
ENSG00000177464,M11
ENSG00000130768,M6
ENSG00000166347,grey
ENSG00000111215,grey
ENSG00000163132,grey
ENSG00000054967,grey
ENSG00000143469,M9
ENSG00000143340,M9
ENSG00000253537,M1
ENSG00000092969,M1
ENSG00000143434,M12
ENSG00000267107,M11
ENSG00000117069,grey
ENSG00000133317,M25
ENSG00000253767,M1
ENSG00000137831,M1
ENSG00000113448,M12
ENSG00000124406,grey
ENSG00000157240,M1
ENSG00000166173,M1
ENSG00000104921,M10
ENSG00000180535,M23
ENSG00000143171,grey
ENSG00000167600,M14
ENSG00000074590,M1
ENSG00000168016,grey
ENSG00000253953,M1
ENSG00000183856,M8
ENSG00000253873,M1
ENSG00000081320,grey
ENSG00000276547,M1
ENSG00000110318,M2
ENSG00000074657,M1
ENSG00000250120,M9
ENSG00000176692,grey
ENSG00000052802,grey
ENSG00000225972,M26
ENSG00000198133,grey
ENSG00000270277,M18
ENSG00000177675,grey
ENSG00000091592,grey
ENSG00000108231,M19
ENSG00000140511,grey
ENSG00000214435,grey
ENSG00000100320,M1
ENSG00000204381,M1
ENSG00000129038,M1
ENSG00000074706,grey
ENSG00000126218,grey
ENSG00000065675,grey
ENSG00000166681,M2
ENSG00000119865,M1
ENSG00000211454,M21
ENSG00000253305,M1
ENSG00000253731,M1
ENSG00000066294,grey
ENSG00000074416,grey
ENSG00000253846,M1
ENSG00000128641,grey
ENSG00000186074,M10
ENSG00000179542,grey
ENSG00000154760,M14
ENSG00000185761,M24
ENSG00000134369,M1
ENSG00000114547,M4
ENSG00000075426,M5
ENSG00000070193,grey
ENSG00000079819,M1
ENSG00000211655,M14
ENSG00000280143,M1
ENSG00000106852,M11
ENSG00000197993,grey
ENSG00000116824,M10
ENSG00000120693,M1
ENSG00000179636,M4
ENSG00000175538,grey
ENSG00000163126,M18
ENSG00000204248,grey
ENSG00000137812,M8
ENSG00000109654,grey
ENSG00000196329,M11
ENSG00000179314,grey
ENSG00000185905,M10
ENSG00000110665,grey
ENSG00000139144,M21
ENSG00000008118,grey
ENSG00000182871,grey
ENSG00000164647,M16
ENSG00000169432,grey
ENSG00000013293,M9
ENSG00000128965,grey
ENSG00000115107,grey
ENSG00000147852,grey
ENSG00000267257,grey
ENSG00000183570,grey
ENSG00000133069,grey
ENSG00000183779,grey
ENSG00000111186,grey
ENSG00000249307,grey
ENSG00000204257,grey
ENSG00000204588,M6
ENSG00000163565,M15
ENSG00000180155,M1
ENSG00000174885,grey
ENSG00000100321,grey
ENSG00000080854,grey
ENSG00000175183,M1
ENSG00000274425,grey
ENSG00000133561,M11
ENSG00000135324,grey
ENSG00000003147,grey
ENSG00000269190,M1
ENSG00000135100,M21
ENSG00000183840,M9
ENSG00000174600,grey
ENSG00000228863,grey
ENSG00000166348,grey
ENSG00000188158,M1
ENSG00000101463,grey
ENSG00000177425,grey
ENSG00000123612,M25
ENSG00000107281,grey
ENSG00000280064,M6
ENSG00000154134,grey
ENSG00000103154,M9
ENSG00000077238,grey
ENSG00000196632,M4
ENSG00000157617,M5
ENSG00000213809,M10
ENSG00000161921,M20
ENSG00000169413,M10
ENSG00000058056,grey
ENSG00000242902,M12
ENSG00000174175,M11
ENSG00000153898,grey
ENSG00000082512,grey
ENSG00000178404,grey
ENSG00000148841,grey
ENSG00000167535,M1
ENSG00000184588,grey
ENSG00000128652,M24
ENSG00000213886,M14
ENSG00000146352,M9
ENSG00000261286,M6
ENSG00000127990,M1
ENSG00000171385,grey
ENSG00000166025,M12
ENSG00000013810,M8
ENSG00000173599,M25
ENSG00000164591,grey
ENSG00000188322,grey
ENSG00000143878,M1
ENSG00000136732,M15
ENSG00000113368,M8
ENSG00000167646,M4
ENSG00000104549,grey
ENSG00000075461,grey
ENSG00000125538,grey
ENSG00000163293,grey
ENSG00000253368,grey
ENSG00000180739,grey
ENSG00000095917,grey
ENSG00000115183,M1
ENSG00000105711,grey
ENSG00000006118,grey
ENSG00000006016,grey
ENSG00000113916,grey
ENSG00000161544,M11
ENSG00000133142,M1
ENSG00000157680,grey
ENSG00000106853,grey
ENSG00000128602,grey
ENSG00000188157,grey
ENSG00000184226,M19
ENSG00000130032,grey
ENSG00000184985,grey
ENSG00000160213,M22
ENSG00000170989,M11
ENSG00000163817,grey
ENSG00000197496,M16
ENSG00000130821,M12
ENSG00000161642,grey
ENSG00000100095,M9
ENSG00000154864,grey
ENSG00000119326,grey
ENSG00000168546,grey
ENSG00000151208,M1
ENSG00000140853,M15
ENSG00000141401,grey
ENSG00000120279,M11
ENSG00000132744,M21
ENSG00000113303,grey
ENSG00000005381,grey
ENSG00000101000,M1
ENSG00000135298,M19
ENSG00000171617,grey
ENSG00000196502,grey
ENSG00000163072,M11
ENSG00000162188,M9
ENSG00000204950,grey
ENSG00000170681,M18
ENSG00000165457,grey
ENSG00000002587,grey
ENSG00000279117,grey
ENSG00000008311,grey
ENSG00000244509,grey
ENSG00000182732,grey
ENSG00000255571,grey
ENSG00000158806,grey
ENSG00000279569,M1
ENSG00000255690,grey
ENSG00000240038,M23
ENSG00000135549,M6
ENSG00000183196,grey
ENSG00000135821,grey
ENSG00000078401,M11
ENSG00000071205,M1
ENSG00000172345,grey
ENSG00000099204,grey
ENSG00000175264,grey
ENSG00000105649,grey
ENSG00000092421,grey
ENSG00000153291,grey
ENSG00000126353,grey
ENSG00000280007,M18
ENSG00000101347,grey
ENSG00000072954,M18
ENSG00000147100,grey
ENSG00000087085,grey
ENSG00000103460,M6
ENSG00000261116,grey
ENSG00000102924,grey
ENSG00000165863,grey
ENSG00000129910,M18
ENSG00000146469,grey
ENSG00000106546,grey
ENSG00000126860,grey
ENSG00000087076,grey
ENSG00000065717,M1
ENSG00000196358,M20
ENSG00000283632,grey
ENSG00000109265,grey
ENSG00000248405,M6
ENSG00000158292,grey
ENSG00000161958,grey
ENSG00000011590,M8
ENSG00000162631,grey
ENSG00000196843,grey
ENSG00000186818,M10
ENSG00000232229,grey
ENSG00000101400,grey
ENSG00000176532,M6
ENSG00000174171,grey
ENSG00000259905,M4
ENSG00000259753,grey
ENSG00000196338,M19
ENSG00000123094,M1
ENSG00000110427,M19
ENSG00000188897,grey
ENSG00000123453,M13
ENSG00000175591,grey
ENSG00000249158,M9
ENSG00000125384,grey
ENSG00000204136,grey
ENSG00000112290,grey
ENSG00000183087,M1
ENSG00000125355,grey
ENSG00000175866,grey
ENSG00000171791,grey
ENSG00000092929,grey
ENSG00000171502,grey
ENSG00000118495,M5
ENSG00000176533,grey
ENSG00000112175,grey
ENSG00000137672,M11
ENSG00000116785,M13
ENSG00000167766,M3
ENSG00000102547,M1
ENSG00000143797,grey
ENSG00000099365,M9
ENSG00000109501,M1
ENSG00000111087,grey
ENSG00000100181,grey
ENSG00000279686,M11
ENSG00000198223,grey
ENSG00000125675,grey
ENSG00000243232,M9
ENSG00000049759,grey
ENSG00000179820,M1
ENSG00000139220,grey
ENSG00000281887,M11
ENSG00000144935,M1
ENSG00000179299,grey
ENSG00000101425,M20
ENSG00000169220,grey
ENSG00000121905,grey
ENSG00000174808,grey
ENSG00000255819,M10
ENSG00000132274,M15
ENSG00000137962,M1
ENSG00000034239,M4
ENSG00000010932,grey
ENSG00000105011,M8
ENSG00000184678,grey
ENSG00000115935,M15
ENSG00000270885,grey
ENSG00000138378,M20
ENSG00000108947,grey
ENSG00000091879,M11
ENSG00000258451,grey
ENSG00000169136,M13
ENSG00000234745,M15
ENSG00000152977,grey
ENSG00000050405,grey
ENSG00000171115,M11
ENSG00000267259,M6
ENSG00000147041,grey
ENSG00000132854,grey
ENSG00000213903,grey
ENSG00000138131,M1
ENSG00000102038,grey
ENSG00000074047,M1
ENSG00000251664,M9
ENSG00000119280,M1
ENSG00000105655,M4
ENSG00000121039,grey
ENSG00000120594,grey
ENSG00000167619,M9
ENSG00000080293,M23
ENSG00000073464,grey
ENSG00000242396,grey
ENSG00000147862,M1
ENSG00000110328,grey
ENSG00000152154,grey
ENSG00000137193,grey
ENSG00000232931,grey
ENSG00000101977,grey
ENSG00000089127,grey
ENSG00000130529,grey
ENSG00000157111,M14
ENSG00000125733,M1
ENSG00000118514,M13
ENSG00000283321,grey
ENSG00000271959,grey
ENSG00000204969,M9
ENSG00000204970,M9
ENSG00000143036,M6
ENSG00000204961,M9
ENSG00000161940,M11
ENSG00000174871,M9
ENSG00000178498,M2
ENSG00000132334,grey
ENSG00000197467,grey
ENSG00000142227,M15
ENSG00000265168,grey
ENSG00000127564,M8
ENSG00000168994,grey
ENSG00000118402,grey
ENSG00000145730,grey
ENSG00000172164,grey
ENSG00000260105,M1
ENSG00000248383,M9
ENSG00000148541,M1
ENSG00000196368,grey
ENSG00000187800,M1
ENSG00000168306,M13
ENSG00000177380,grey
ENSG00000093072,grey
ENSG00000109861,M15
ENSG00000166793,M2
ENSG00000111664,M2
ENSG00000108515,M18
ENSG00000118804,M17
ENSG00000232629,grey
ENSG00000133574,M11
ENSG00000204099,M13
ENSG00000135362,grey
ENSG00000142733,M1
ENSG00000255408,M9
ENSG00000225756,M13
ENSG00000104611,grey
ENSG00000238105,M3
ENSG00000145244,grey
ENSG00000282508,M20
ENSG00000223534,grey
ENSG00000232814,M1
ENSG00000078053,grey
ENSG00000165548,M9
ENSG00000244607,M18
ENSG00000100473,grey
ENSG00000107242,grey
ENSG00000144749,grey
ENSG00000178826,grey
ENSG00000204851,grey
ENSG00000008196,grey
ENSG00000111816,grey
ENSG00000136928,M9
ENSG00000254902,grey
ENSG00000081842,M9
ENSG00000173156,grey
ENSG00000187889,grey
ENSG00000260244,grey
ENSG00000203778,M4
ENSG00000163406,grey
ENSG00000176170,grey
ENSG00000132359,grey
ENSG00000169554,grey
ENSG00000149639,M1
ENSG00000048052,M12
ENSG00000130701,M6
ENSG00000134013,M1
ENSG00000239389,M9
ENSG00000146938,grey
ENSG00000079102,M1
ENSG00000116883,grey
ENSG00000163251,grey
ENSG00000120156,M11
ENSG00000189350,grey
ENSG00000082497,grey
ENSG00000204965,M9
ENSG00000084731,grey
ENSG00000128573,grey
ENSG00000133216,grey
ENSG00000129422,M1
ENSG00000176485,grey
ENSG00000178695,grey
ENSG00000232415,M1
ENSG00000204962,M9
ENSG00000126460,M6
ENSG00000283709,M4
ENSG00000174669,grey
ENSG00000233355,M8
ENSG00000070087,grey
ENSG00000158571,M25
ENSG00000029153,grey
ENSG00000185352,grey
ENSG00000158856,grey
ENSG00000272884,grey
ENSG00000133101,M4
ENSG00000143772,grey
ENSG00000198039,grey
ENSG00000263934,grey
ENSG00000128283,M1
ENSG00000162337,M1
ENSG00000058668,M1
ENSG00000186648,M9
ENSG00000204967,M9
ENSG00000167693,M1
ENSG00000251493,grey
ENSG00000081189,M12
ENSG00000180806,M24
ENSG00000137804,M8
ENSG00000137877,grey
ENSG00000167723,grey
ENSG00000136237,M11
ENSG00000180096,M10
ENSG00000173947,M4
ENSG00000161681,M9
ENSG00000205002,grey
ENSG00000121361,grey
ENSG00000250685,grey
ENSG00000015133,M14
ENSG00000117602,M6
ENSG00000166405,grey
ENSG00000125841,M2
ENSG00000177191,grey
ENSG00000261065,grey
ENSG00000168702,grey
ENSG00000166897,grey
ENSG00000150051,grey
ENSG00000130054,grey
ENSG00000198185,grey
ENSG00000082458,grey
ENSG00000182742,M24
ENSG00000204963,M9
ENSG00000101280,grey
ENSG00000136717,grey
ENSG00000144115,grey
ENSG00000130702,grey
ENSG00000157168,grey
ENSG00000079263,M10
ENSG00000124766,grey
ENSG00000185760,grey
ENSG00000143515,grey
ENSG00000065054,M11
ENSG00000141293,grey
ENSG00000204175,M6
ENSG00000135604,grey
ENSG00000006534,grey
ENSG00000117228,grey
ENSG00000168405,grey
ENSG00000167037,grey
ENSG00000188039,grey
ENSG00000225889,grey
ENSG00000155966,grey
ENSG00000153179,M1
ENSG00000178773,M8
ENSG00000101255,M16
ENSG00000118762,M1
ENSG00000122824,grey
ENSG00000185222,M1
ENSG00000175040,grey
ENSG00000198624,grey
ENSG00000007402,grey
ENSG00000141480,M10
ENSG00000185215,grey
ENSG00000183496,grey
ENSG00000157456,M8
ENSG00000211946,M14
ENSG00000120899,grey
ENSG00000187664,M21
ENSG00000158555,grey
ENSG00000215089,M6
ENSG00000115353,grey
ENSG00000178233,M9
ENSG00000172731,grey
ENSG00000144802,grey
ENSG00000158373,grey
ENSG00000145390,M1
ENSG00000128594,grey
ENSG00000273802,grey
ENSG00000136379,M6
ENSG00000110786,M19
ENSG00000240671,M14
ENSG00000220785,grey
ENSG00000123570,grey
ENSG00000156042,M4
ENSG00000136490,grey
ENSG00000197872,grey
ENSG00000173221,grey
ENSG00000130844,grey
ENSG00000173334,grey
ENSG00000214193,grey
ENSG00000115041,M2
ENSG00000149485,grey
ENSG00000105479,M4
ENSG00000272789,M1
ENSG00000104067,M1
ENSG00000120053,M17
ENSG00000170579,grey
ENSG00000127920,M11
ENSG00000112280,grey
ENSG00000187627,grey
ENSG00000173848,grey
ENSG00000157766,grey
ENSG00000117480,grey
ENSG00000152969,M9
ENSG00000099139,M1
ENSG00000177103,grey
ENSG00000130224,M1
ENSG00000095539,grey
ENSG00000026297,grey
ENSG00000100065,grey
ENSG00000167703,grey
ENSG00000250208,grey
ENSG00000133246,grey
ENSG00000138678,grey
ENSG00000183696,grey
ENSG00000203727,grey
ENSG00000160991,grey
ENSG00000066279,M8
ENSG00000206337,M15
ENSG00000214872,M18
ENSG00000126458,M1
ENSG00000172322,grey
ENSG00000124191,grey
ENSG00000112320,grey
ENSG00000137960,grey
ENSG00000110852,grey
ENSG00000151090,grey
ENSG00000135439,grey
ENSG00000102409,M2
ENSG00000149575,grey
ENSG00000105967,grey
ENSG00000138193,M1
ENSG00000268903,M20
ENSG00000100918,grey
ENSG00000163874,grey
ENSG00000118094,M1
ENSG00000188738,grey
ENSG00000108576,grey
ENSG00000128604,M10
ENSG00000103490,grey
ENSG00000186594,grey
ENSG00000163171,grey
ENSG00000211950,M14
ENSG00000134243,grey
ENSG00000163803,grey
ENSG00000261971,grey
ENSG00000198797,M9
ENSG00000104419,grey
ENSG00000204618,M22
ENSG00000236060,grey
ENSG00000170899,grey
ENSG00000180616,grey
ENSG00000204642,M15
ENSG00000073146,M4
ENSG00000127824,grey
ENSG00000119547,M13
ENSG00000255126,grey
ENSG00000249242,grey
ENSG00000134962,M25
ENSG00000189212,M4
ENSG00000011638,grey
ENSG00000214530,grey
ENSG00000090659,grey
ENSG00000150760,M1
ENSG00000241106,M10
ENSG00000258525,grey
ENSG00000162669,M4
ENSG00000254192,M1
ENSG00000187715,grey
ENSG00000214595,grey
ENSG00000184185,grey
ENSG00000262877,grey
ENSG00000123989,grey
ENSG00000135914,grey
ENSG00000162687,grey
ENSG00000123610,grey
ENSG00000167208,M10
ENSG00000169247,grey
ENSG00000198892,grey
ENSG00000153904,grey
ENSG00000188385,grey
ENSG00000185112,M11
ENSG00000161835,M11
ENSG00000153283,M10
ENSG00000136869,grey
ENSG00000115919,grey
ENSG00000259970,M13
ENSG00000052126,M1
ENSG00000117013,M1
ENSG00000120907,grey
ENSG00000163568,M10
ENSG00000169855,M1
ENSG00000085741,M11
ENSG00000139304,grey
ENSG00000246985,grey
ENSG00000151702,M11
ENSG00000245164,M10
ENSG00000171130,grey
ENSG00000134463,grey
ENSG00000185885,M15
ENSG00000105352,M10
ENSG00000164303,grey
ENSG00000165996,M1
ENSG00000153558,M2
ENSG00000141655,M6
ENSG00000132002,grey
ENSG00000185290,M4
ENSG00000116544,M9
ENSG00000277701,M4
ENSG00000172915,M2
ENSG00000105538,M11
ENSG00000170542,grey
ENSG00000184574,grey
ENSG00000101004,grey
ENSG00000170390,M2
ENSG00000137727,grey
ENSG00000137393,grey
ENSG00000129194,grey
ENSG00000132530,grey
ENSG00000139988,grey
ENSG00000187240,M2
ENSG00000132749,grey
ENSG00000123342,grey
ENSG00000124762,M5
ENSG00000168237,M13
ENSG00000215386,grey
ENSG00000176974,M21
ENSG00000184156,grey
ENSG00000211933,M14
ENSG00000157827,M1
ENSG00000089692,grey
ENSG00000144724,M1
ENSG00000088899,grey
ENSG00000162931,M4
ENSG00000176945,grey
ENSG00000146670,M8
ENSG00000139174,grey
ENSG00000203804,grey
ENSG00000110628,grey
ENSG00000132970,M1
ENSG00000081803,M1
ENSG00000100448,grey
ENSG00000281181,grey
ENSG00000134802,grey
ENSG00000124813,grey
ENSG00000228748,M1
ENSG00000196411,M5
ENSG00000060656,M1
ENSG00000081059,grey
ENSG00000144645,grey
ENSG00000160145,grey
ENSG00000164683,grey
ENSG00000128298,M21
ENSG00000239799,M13
ENSG00000170549,grey
ENSG00000130270,grey
ENSG00000187164,grey
ENSG00000164066,M2
ENSG00000125378,M1
ENSG00000166532,M1
ENSG00000248993,grey
ENSG00000184304,M1
ENSG00000121690,M21
ENSG00000111846,M6
ENSG00000255769,M6
ENSG00000146122,grey
ENSG00000165495,grey
ENSG00000013619,grey
ENSG00000174951,grey
ENSG00000254027,grey
ENSG00000132541,grey
ENSG00000155849,grey
ENSG00000253250,grey
ENSG00000250510,grey
ENSG00000070371,grey
ENSG00000005108,M1
ENSG00000159618,M10
ENSG00000284070,M4
ENSG00000137501,grey
ENSG00000158023,M4
ENSG00000267727,M25
ENSG00000067057,grey
ENSG00000100079,M21
ENSG00000154274,M21
ENSG00000198478,grey
ENSG00000260027,M24
ENSG00000261857,grey
ENSG00000008441,M12
ENSG00000172716,grey
ENSG00000137821,M2
ENSG00000104081,grey
ENSG00000134539,M10
ENSG00000275719,M5
ENSG00000277089,M10
ENSG00000089847,grey
ENSG00000151692,grey
ENSG00000111335,grey
ENSG00000141736,grey
ENSG00000067191,grey
ENSG00000037965,M24
ENSG00000279713,M1
ENSG00000127129,M6
ENSG00000160179,M11
ENSG00000133321,grey
ENSG00000105255,M9
ENSG00000137825,M8
ENSG00000211652,M14
ENSG00000119699,grey
ENSG00000197077,grey
ENSG00000123975,M8
ENSG00000167994,grey
ENSG00000135596,M15
ENSG00000165246,grey
ENSG00000256463,grey
ENSG00000198756,grey
ENSG00000196507,M1
ENSG00000279296,grey
ENSG00000170160,grey
ENSG00000197261,grey
ENSG00000125354,grey
ENSG00000137766,M9
ENSG00000254838,M10
ENSG00000175265,M3
ENSG00000165029,grey
ENSG00000140403,grey
ENSG00000070882,grey
ENSG00000205683,grey
ENSG00000154127,grey
ENSG00000102032,grey
ENSG00000101298,grey
ENSG00000003249,grey
ENSG00000100342,grey
ENSG00000104967,grey
ENSG00000167525,M4
ENSG00000107551,grey
ENSG00000197705,grey
ENSG00000136630,M11
ENSG00000100060,M11
ENSG00000233175,grey
ENSG00000143110,grey
ENSG00000170075,M19
ENSG00000090776,M1
ENSG00000158089,grey
ENSG00000197406,grey
ENSG00000129465,grey
ENSG00000132535,grey
ENSG00000184949,M4
ENSG00000147655,grey
ENSG00000171444,grey
ENSG00000134602,grey
ENSG00000104974,M10
ENSG00000204282,grey
ENSG00000182771,grey
ENSG00000086289,M12
ENSG00000124479,grey
ENSG00000130066,grey
ENSG00000172543,grey
ENSG00000215252,M3
ENSG00000095370,M11
ENSG00000173706,M1
ENSG00000147724,grey
ENSG00000092850,M4
ENSG00000205307,M20
ENSG00000043591,grey
ENSG00000127955,M1
ENSG00000106089,M9
ENSG00000179044,grey
ENSG00000072071,grey
ENSG00000270149,M6
ENSG00000067177,grey
ENSG00000171700,M10
ENSG00000214212,grey
ENSG00000211459,M26
ENSG00000184515,M9
ENSG00000176903,grey
ENSG00000259187,grey
ENSG00000185436,M6
ENSG00000113319,grey
ENSG00000141622,grey
ENSG00000242732,M2
ENSG00000139514,grey
ENSG00000182389,grey
ENSG00000164442,M5
ENSG00000105650,grey
ENSG00000172575,grey
ENSG00000111879,M4
ENSG00000196526,M1
ENSG00000099814,grey
ENSG00000101104,M3
ENSG00000135540,grey
ENSG00000197905,grey
ENSG00000262943,grey
ENSG00000171243,M6
ENSG00000168032,grey
ENSG00000255399,grey
ENSG00000210082,M26
ENSG00000221968,M1
ENSG00000101746,M9
ENSG00000107957,M1
ENSG00000124145,grey
ENSG00000154917,M9
ENSG00000114737,grey
ENSG00000179144,M11
ENSG00000165591,M6
ENSG00000058866,grey
ENSG00000277991,grey
ENSG00000153208,grey
ENSG00000141744,grey
ENSG00000100311,M11
ENSG00000162817,grey
ENSG00000173482,M1
ENSG00000100228,M2
ENSG00000283239,M1
ENSG00000254665,M1
ENSG00000154016,grey
ENSG00000145569,grey
ENSG00000172771,grey
ENSG00000105679,M4
ENSG00000177303,M11
ENSG00000171004,grey
ENSG00000151490,grey
ENSG00000035403,M1
ENSG00000126709,grey
ENSG00000137709,grey
ENSG00000103184,M19
ENSG00000188175,M21
ENSG00000126467,M4
ENSG00000152463,M20
ENSG00000007038,M4
ENSG00000196352,grey
ENSG00000154645,grey
ENSG00000124302,M9
ENSG00000230606,M4
ENSG00000181634,grey
ENSG00000235098,grey
ENSG00000230910,M19
ENSG00000067082,grey
ENSG00000166450,grey
ENSG00000183773,M9
ENSG00000146054,grey
ENSG00000175984,grey
ENSG00000163762,M11
ENSG00000107104,grey
ENSG00000283294,M8
ENSG00000142185,grey
ENSG00000061337,grey
ENSG00000138172,grey
ENSG00000259663,grey
ENSG00000255390,M1
ENSG00000169991,grey
ENSG00000149177,grey
ENSG00000138755,grey
ENSG00000129159,M9
ENSG00000174233,M1
ENSG00000213996,M21
ENSG00000184584,grey
ENSG00000228594,grey
ENSG00000101198,M19
ENSG00000144868,grey
ENSG00000278195,grey
ENSG00000223953,M11
ENSG00000087253,grey
ENSG00000172901,M25
ENSG00000248905,M8
ENSG00000119630,grey
ENSG00000214425,M3
ENSG00000257151,grey
ENSG00000254979,grey
ENSG00000105509,grey
ENSG00000241839,M15
ENSG00000184371,M1
ENSG00000196581,grey
ENSG00000171621,M1
ENSG00000167617,grey
ENSG00000080709,grey
ENSG00000251095,grey
ENSG00000157927,grey
ENSG00000235718,M11
ENSG00000178999,M8
ENSG00000163050,grey
ENSG00000213213,grey
ENSG00000155367,grey
ENSG00000150630,M1
ENSG00000183798,grey
ENSG00000062524,M14
ENSG00000180190,grey
ENSG00000260001,M9
ENSG00000128606,grey
ENSG00000152284,M1
ENSG00000072786,grey
ENSG00000162374,M9
ENSG00000158352,M11
ENSG00000101871,M1
ENSG00000138411,grey
ENSG00000124374,grey
ENSG00000283199,grey
ENSG00000144893,grey
ENSG00000196872,grey
ENSG00000136457,grey
ENSG00000140488,M3
ENSG00000030419,grey
ENSG00000197959,grey
ENSG00000159784,grey
ENSG00000249715,M4
ENSG00000124882,grey
ENSG00000181392,M6
ENSG00000145555,grey
ENSG00000172927,grey
ENSG00000162882,grey
ENSG00000139354,grey
ENSG00000257542,grey
ENSG00000197119,grey
ENSG00000225864,M15
ENSG00000274956,M19
ENSG00000076356,grey
ENSG00000160183,M6
ENSG00000113532,grey
ENSG00000171916,grey
ENSG00000188848,grey
ENSG00000205560,grey
ENSG00000198720,M2
ENSG00000163596,M2
ENSG00000102034,M15
ENSG00000197977,grey
ENSG00000164638,grey
ENSG00000036530,M9
ENSG00000275871,M1
ENSG00000173442,grey
ENSG00000130147,M1
ENSG00000139679,grey
ENSG00000166557,grey
ENSG00000115556,M12
ENSG00000150347,grey
ENSG00000136052,M16
ENSG00000260711,M5
ENSG00000172458,grey
ENSG00000113790,grey
ENSG00000224078,grey
ENSG00000168672,M6
ENSG00000168078,M8
ENSG00000158966,M1
ENSG00000170775,grey
ENSG00000112541,M2
ENSG00000274565,grey
ENSG00000088280,M1
ENSG00000279753,M15
ENSG00000272030,grey
ENSG00000108839,M22
ENSG00000015520,M13
ENSG00000228672,M18
ENSG00000260246,grey
ENSG00000175772,M6
ENSG00000107968,grey
ENSG00000066629,M1
ENSG00000168060,grey
ENSG00000196628,M2
ENSG00000158457,grey
ENSG00000213203,M11
ENSG00000179715,grey
ENSG00000068001,M11
ENSG00000272414,M17
ENSG00000133805,grey
ENSG00000104903,grey
ENSG00000168487,M1
ENSG00000084070,grey
ENSG00000204396,grey
ENSG00000197381,M1
ENSG00000073792,grey
ENSG00000123892,grey
ENSG00000171608,grey
ENSG00000186732,M13
ENSG00000125430,grey
ENSG00000121807,grey
ENSG00000120278,M11
ENSG00000185008,grey
ENSG00000116183,grey
ENSG00000213983,M3
ENSG00000139344,M13
ENSG00000174576,grey
ENSG00000165030,grey
ENSG00000116667,grey
ENSG00000211689,grey
ENSG00000128482,grey
ENSG00000067113,M1
ENSG00000175497,M9
ENSG00000196376,M19
ENSG00000130429,M15
ENSG00000055813,M11
ENSG00000198113,grey
ENSG00000120075,M24
ENSG00000049246,grey
ENSG00000158473,grey
ENSG00000110881,grey
ENSG00000235750,M11
ENSG00000134954,grey
ENSG00000198963,grey
ENSG00000162654,M11
ENSG00000171017,M6
ENSG00000175564,M18
ENSG00000173083,grey
ENSG00000198805,grey
ENSG00000204161,M11
ENSG00000131773,grey
ENSG00000265787,M8
ENSG00000060140,M6
